Polar "FFA-W3-241_Re2.000_M0.00_N9.0 360 M" on Foil "FFA-W3-241" :: generated by QBlade
Converted from QBlade export: Polar "FFA-W3-241_Re2.000_M0.00_N9.0 360 M" on Foil "FFA-W3-241" :: generated by QBlade
line
   1        Number of airfoil tables in this file
   1.0     Reynolds numbers in millions
 0.0      Control setting
 -0.0      Stall angle (deg)
 0.0      Zero lift angle of attack (deg)
 0.0      Cn slope for zero lift (dimensionless)
 0.0000      Cn at stall value for positive angle of attack
 0.0000      Cn at stall value for negative angle of attack
 0.0      Angle of attack for minimum CD (deg)
   0.00     Minimum CD value
 -180.00   -0.0893   0.0060   -0.0326
 -179.00    0.0191   0.0065   0.0070
 -178.00    0.1276   0.0080   0.0464
 -177.00    0.2360   0.0105   0.0855
 -176.00    0.3444   0.0139   0.1243
 -175.00    0.4503   0.0183   0.1619
 -174.00    0.5394   0.0237   0.1933
 -173.00    0.5846   0.0301   0.2088
 -172.00    0.5694   0.0374   0.2029
 -171.00    0.5134   0.0456   0.1828
 -170.00    0.4522   0.0548   0.1612
 -169.00    0.4060   0.0649   0.1451
 -168.00    0.3778   0.0759   0.1357
 -167.00    0.3640   0.0878   0.1314
 -166.00    0.3602   0.1006   0.1308
 -165.00    0.3628   0.1142   0.1326
 -164.00    0.3695   0.1287   0.1359
 -163.00    0.3786   0.1440   0.1401
 -162.00    0.3892   0.1601   0.1450
 -161.00    0.4004   0.1770   0.1503
 -160.00    0.4118   0.1947   0.1558
 -159.00    0.4232   0.2131   0.1614
 -158.00    0.4341   0.2322   0.1670
 -157.00    0.4446   0.2520   0.1727
 -156.00    0.4544   0.2725   0.1783
 -155.00    0.4636   0.2936   0.1839
 -154.00    0.4719   0.3154   0.1895
 -153.00    0.4795   0.3377   0.1949
 -152.00    0.4863   0.3606   0.2004
 -151.00    0.4922   0.3840   0.2057
 -150.00    0.4972   0.4079   0.2110
 -149.00    0.5014   0.4324   0.2162
 -148.00    0.5047   0.4572   0.2214
 -147.00    0.5072   0.4825   0.2266
 -146.00    0.5089   0.5081   0.2317
 -145.00    0.5097   0.5341   0.2368
 -144.00    0.5097   0.5605   0.2418
 -143.00    0.5090   0.5871   0.2469
 -142.00    0.5075   0.6140   0.2519
 -141.00    0.5052   0.6410   0.2569
 -140.00    0.5022   0.6683   0.2619
 -139.00    0.4985   0.6958   0.2669
 -138.00    0.4942   0.7233   0.2719
 -137.00    0.4891   0.7510   0.2769
 -136.00    0.4835   0.7787   0.2820
 -135.00    0.4773   0.8064   0.2870
 -134.00    0.4705   0.8342   0.2920
 -133.00    0.4632   0.8618   0.2971
 -132.00    0.4553   0.8894   0.3021
 -131.00    0.4470   0.9169   0.3072
 -130.00    0.4382   0.9443   0.3123
 -129.00    0.4289   0.9714   0.3173
 -128.00    0.4193   0.9984   0.3224
 -127.00    0.4093   1.0251   0.3274
 -126.00    0.3989   1.0515   0.3325
 -125.00    0.3882   1.0777   0.3375
 -124.00    0.3772   1.1034   0.3424
 -123.00    0.3659   1.1289   0.3474
 -122.00    0.3544   1.1539   0.3522
 -121.00    0.3426   1.1785   0.3571
 -120.00    0.3306   1.2026   0.3618
 -119.00    0.3185   1.2262   0.3665
 -118.00    0.3061   1.2493   0.3711
 -117.00    0.2936   1.2719   0.3756
 -116.00    0.2810   1.2939   0.3800
 -115.00    0.2683   1.3153   0.3843
 -114.00    0.2554   1.3361   0.3884
 -113.00    0.2425   1.3562   0.3925
 -112.00    0.2295   1.3756   0.3963
 -111.00    0.2165   1.3944   0.4000
 -110.00    0.2034   1.4124   0.4036
 -109.00    0.1903   1.4297   0.4069
 -108.00    0.1771   1.4462   0.4101
 -107.00    0.1640   1.4620   0.4131
 -106.00    0.1389   1.4769   0.4149
 -105.00    0.1254   1.4910   0.4175
 -104.00    0.1120   1.5043   0.4198
 -103.00    0.0985   1.5167   0.4220
 -102.00    0.0851   1.5283   0.4238
 -101.00    0.0717   1.5390   0.4255
 -100.00    0.0583   1.5488   0.4269
  -99.00    0.0450   1.5576   0.4280
  -98.00    0.0317   1.5656   0.4289
  -97.00    0.0184   1.5726   0.4295
  -96.00    0.0051   1.5787   0.4298
  -95.00   -0.0081   1.5839   0.4299
  -94.00   -0.0212   1.5881   0.4297
  -93.00   -0.0344   1.5914   0.4292
  -92.00   -0.0475   1.5937   0.4285
  -91.00   -0.0605   1.5950   0.4275
  -90.00   -0.0735   1.5953   0.4262
  -89.00   -0.0865   1.5947   0.4246
  -88.00   -0.0994   1.5932   0.4228
  -87.00   -0.1123   1.5907   0.4207
  -86.00   -0.1252   1.5872   0.4183
  -85.00   -0.1380   1.5827   0.4157
