Polar "DU-06-W-200_Re0.100_M0.00_N9.0 360 M" on Foil "DU-06-W-200" :: generated by QBlade
Converted from QBlade export: Polar "DU-06-W-200_Re0.100_M0.00_N9.0 360 M" on Foil "DU-06-W-200" :: generated by QBlade
line
   1        Number of airfoil tables in this file
   1.0     Reynolds numbers in millions
 0.0      Control setting
 0.0      Stall angle (deg)
 -0.0      Zero lift angle of attack (deg)
 0.0      Cn slope for zero lift (dimensionless)
 0.1115      Cn at stall value for positive angle of attack
 0.0000      Cn at stall value for negative angle of attack
 0.0      Angle of attack for minimum CD (deg)
   12.20     Minimum CD value
 -180.00   -0.0250   0.0060   -0.0099
 -179.00    0.0715   0.0065   0.0283
 -178.00    0.1675   0.0080   0.0661
 -177.00    0.2591   0.0105   0.1019
 -176.00    0.3376   0.0141   0.1322
 -175.00    0.3915   0.0186   0.1527
 -174.00    0.4157   0.0241   0.1615
 -173.00    0.4172   0.0306   0.1617
 -172.00    0.4090   0.0380   0.1581
 -171.00    0.4010   0.0465   0.1548
 -170.00    0.3980   0.0559   0.1536
 -169.00    0.4008   0.0662   0.1547
 -168.00    0.4086   0.0775   0.1578
 -167.00    0.4204   0.0897   0.1624
 -166.00    0.4350   0.1028   0.1682
 -165.00    0.4515   0.1167   0.1748
 -164.00    0.4692   0.1316   0.1820
 -163.00    0.4877   0.1473   0.1895
 -162.00    0.5066   0.1638   0.1972
 -161.00    0.5256   0.1812   0.2051
 -160.00    0.5444   0.1993   0.2130
 -159.00    0.5629   0.2182   0.2209
 -158.00    0.5809   0.2378   0.2288
 -157.00    0.5984   0.2582   0.2365
 -156.00    0.6152   0.2793   0.2442
 -155.00    0.6313   0.3010   0.2517
 -154.00    0.6466   0.3234   0.2592
 -153.00    0.6611   0.3463   0.2664
 -152.00    0.6748   0.3699   0.2735
 -151.00    0.6875   0.3940   0.2805
 -150.00    0.6993   0.4187   0.2873
 -149.00    0.7102   0.4439   0.2939
 -148.00    0.7201   0.4695   0.3004
 -147.00    0.7290   0.4956   0.3067
 -146.00    0.7369   0.5220   0.3129
 -145.00    0.7437   0.5489   0.3188
 -144.00    0.7496   0.5761   0.3247
 -143.00    0.7544   0.6036   0.3303
 -142.00    0.7582   0.6313   0.3358
 -141.00    0.7609   0.6593   0.3412
 -140.00    0.7626   0.6875   0.3464
 -139.00    0.7633   0.7159   0.3515
 -138.00    0.7629   0.7444   0.3564
 -137.00    0.7615   0.7730   0.3611
 -136.00    0.7591   0.8017   0.3657
 -135.00    0.7557   0.8304   0.3702
 -134.00    0.7512   0.8591   0.3746
 -133.00    0.7458   0.8878   0.3788
 -132.00    0.7394   0.9164   0.3829
 -131.00    0.7320   0.9449   0.3868
 -130.00    0.7237   0.9732   0.3906
 -129.00    0.7144   1.0014   0.3943
 -128.00    0.7042   1.0294   0.3979
 -127.00    0.6931   1.0571   0.4013
 -126.00    0.6811   1.0845   0.4046
 -125.00    0.6683   1.1116   0.4078
 -124.00    0.6546   1.1384   0.4109
 -123.00    0.6401   1.1648   0.4138
 -122.00    0.6248   1.1908   0.4166
 -121.00    0.6087   1.2163   0.4193
 -120.00    0.5919   1.2414   0.4219
